name,calories,carbs,fat,restaurant,category
Chicken Tenders® (20 pc),950,50.0,55,Burger King,Chicken
Chicken Tenders® (4 pc),190,10.0,11,Burger King,Chicken
Chicken Tenders® (6 pc),290,15.0,17,Burger King,Chicken
Chicken Tenders® (8 pc),380,20.0,22,Burger King,Chicken
Chicken Tenders® Sandwich,440,35.0,28,Burger King,Chicken
Tacos (2),330,18.0,23,Burger King,Chicken
Buttermilk Ranch HB Chicken™ Tender Wrapper,360,,23,Carl's Jr.,Chicken
Chicken Stars™ (4 pieces),170,,10,Carl's Jr.,Chicken
Chicken Stars™ (6 pieces),260,,16,Carl's Jr.,Chicken
Chicken Stars™ (9 pieces),390,,23,Carl's Jr.,Chicken
"Hand-Breaded Chicken Tenders™ (10pc box; 2, 5pc servings)",560,,31,Carl's Jr.,Chicken
"Hand-Breaded Chicken Tenders™ (15pc box; 3, 5pc servings)",560,,31,Carl's Jr.,Chicken
"Hand-Breaded Chicken Tenders™ (20pc box; 4, 5pc servings)",560,,31,Carl's Jr.,Chicken
Hand-Breaded Chicken Tenders™ (3 pieces),340,,19,Carl's Jr.,Chicken
Hand-Breaded Chicken Tenders™ (5 pieces),560,,31,Carl's Jr.,Chicken
Honey Mustard HB Chicken™ Tender Wrapper,320,,18,Carl's Jr.,Chicken
Sweet & Bold BBQ HB Chicken Tender™ Wrapper,290,,13,Carl's Jr.,Chicken
5 Chicken Fingers,334,17.0,20,Charley's Grilled Subs,Chicken
Chick-n-Strips,360,17.0,17,Chick-fil-A,Chicken
Nuggets,400,17.0,18,Chick-fil-A,Chicken
Chicken Crispers® w/ Honey Mustard,1350,129.0,68,Chili's,Chicken
Crispy Chicken Crispers® No Dressing,1210,125.0,57,Chili's,Chicken
Crispy Honey-Chipotle Chicken Crispers® w/ Ranch,1660,196.0,76,Chili's,Chicken
Margarita Grilled Chicken,550,62.0,14,Chili's,Chicken
Margarita Grilled Chicken (Lunch Combo),260,15.0,7,Chili's,Chicken
Monterey Chicken®,890,51.0,48,Chili's,Chicken
Monterey Chicken® (Lunch Combo),530,13.0,27,Chili's,Chicken
Nuggets (5),160,13.0,7,Church's,Chicken
Original Breast,200,3.0,11,Church's,Chicken
Original Leg,110,3.0,6,Church's,Chicken
Original Thigh,330,8.0,23,Church's,Chicken
Original Wing,300,7.0,18,Church's,Chicken
Spicy Breast,320,12.0,20,Church's,Chicken
Spicy Leg,180,8.0,11,Church's,Chicken
Spicy Tender Strips™,140,7.0,7,Church's,Chicken
Spicy Thigh,480,20.0,35,Church's,Chicken
Spicy Wing,430,17.0,27,Church's,Chicken
Tender Strips™,120,6.0,6,Church's,Chicken
Chick. Strip Basket – 4pc w/ Country Gravy,1030,105.0,53,Dairy Queen,Chicken
Chick. Strip Basket – 6pc w/ Country Gravy,1260,121.0,66,Dairy Queen,Chicken
Chicken Quesadilla Basket,1160,110.0,60,Dairy Queen,Chicken
12 Piece Chicken Meal (Mixed),1841,1.0,96,El Pollo Loco,Chicken
12 Piece Chicken Only (Mixed),1841,1.0,96,El Pollo Loco,Chicken
2 Piece Breast and Wing,315,0.0,13,El Pollo Loco,Chicken
2 Piece Leg and Thigh,299,0.0,18,El Pollo Loco,Chicken
3 Piece Breast and Wing,539,1.0,22,El Pollo Loco,Chicken
3 Piece Leg and Thigh,513,0.0,32,El Pollo Loco,Chicken
